index,rtt_ns,server_latency_ns,addr
202,69837,0,0x12c5380
203,30976,0,0x13610c0
204,618,0,0x13fce00
205,1196,0,0x1498b40
206,612,0,0x1534880
207,47691,0,0x166c300
208,48681,0,0x1708040
209,876,0,0x17a3d80
210,3162,0,0x183fac0
211,611,0,0x18db800
212,341,0,0x1977540
213,830,0,0x1a13280
214,775,0,0x1aaefc0
215,728,0,0x1b4ad00
216,592,0,0x1be6a40
217,479,0,0x1c82780
218,737,0,0x1d1e4c0
219,1073,0,0x1dba200
220,739,0,0x1e55f40
221,735,0,0x1ef1c80
222,569,0,0x1f8d9c0
223,813,0,0x2029700
224,86755,0,0x20c5440
225,53434,0,0x2161180
226,872,0,0x21fcec0
227,4934,0,0x2298c00
228,736,0,0x2334940
229,526,0,0x23d0680
230,749,0,0x246c3c0
231,732,0,0x2508100
232,589,0,0x25a3e40
233,546,0,0x263fb80
234,603,0,0x26db8c0
235,729,0,0x2777600
236,568,0,0x2813340
237,582,0,0x28af080
238,454,0,0x294adc0
239,290,0,0x29e6b00
240,10431,0,0x2b1e580
241,690,0,0x2bba2c0
242,72638,0,0x2c56000
243,17574,0,0x2cf1d40
244,77953,0,0x2e297c0
245,775,0,0x2ec5500
246,555,0,0x2f61240
247,517,0,0x2ffcf80
248,733,0,0x3098cc0
249,569,0,0x3134a00
250,573,0,0x31d0740
251,798,0,0x326c480
252,13538,0,0x33081c0
253,81305,0,0x343fc40
254,585,0,0x34db980
255,752,0,0x35776c0
256,534,0,0x3613400
257,774,0,0x36af140
258,513,0,0x374ae80
259,561,0,0x37e6bc0
260,734,0,0x3882900
261,571,0,0x391e640
262,548,0,0x39ba380
263,534,0,0x3a560c0
264,989,0,0x3af1e00
265,580,0,0x3b8db40
266,811,0,0x3c29880
267,822,0,0x3cc55c0
268,593,0,0x3d61300
269,597,0,0x3dfd040
270,768,0,0x3e98d80
271,20015,0,0x3f34ac0
272,135150,0,0x3fd0800
273,2762,0,0x406c540
274,2393,0,0x4108280
275,743,0,0x41a3fc0
276,535,0,0x423fd00
277,609,0,0x42dba40
278,820,0,0x4377780
279,8284,0,0x44134c0
280,141059,0,0x44af200
281,741,0,0x454af40
282,668,0,0x45e6c80
283,705,0,0x46829c0
284,1910,0,0x471e700
285,1500,0,0x47ba440
286,965,0,0x4856180
287,557,0,0x48f1ec0
288,785,0,0x498dc00
289,1653,0,0x4a29940
290,706,0,0x4ac5680
291,149314,0,0x4b613c0
292,762,0,0x4bfd100
293,1345,0,0x4c98e40
294,1194,0,0x4d34b80
295,153437,0,0x4dd08c0
296,2950,0,0x4e6c600
297,1905,0,0x4f08340
298,277,0,0x4fa4080
299,73208,0,0x50dbb00
300,23999,0,0x5177840
301,2060,0,0x5213580
302,490,0,0x52af2c0
303,974,0,0x534b000
304,53775,0,0x5482a80
305,43623,0,0x551e7c0
306,778,0,0x55ba500
307,770,0,0x5656240
308,601,0,0x56f1f80
309,820,0,0x578dcc0
310,544,0,0x5829a00
311,555,0,0x58c5740
312,728,0,0x5961480
313,565,0,0x59fd1c0
314,545,0,0x5a98f00
315,1192,0,0x5b34c40
316,559,0,0x5bd0980
317,941,0,0x5c6c6c0
318,597,0,0x5d08400
319,555,0,0x5da4140
320,503,0,0x5e3fe80
321,730,0,0x5edbbc0
322,568,0,0x5f77900
323,591,0,0x6013640
