index,rtt_ns,server_latency_ns,addr
698,527,0,0x26a484c0
699,464,0,0x26ae4200
700,511,0,0x26b7ff40
701,420,0,0x26c1bc80
702,549,0,0x26cb79c0
703,868,0,0x26d53700
704,500,0,0x26def440
705,445,0,0x26e8b180
706,538,0,0x26f26ec0
707,510,0,0x26fc2c00
708,444,0,0x2705e940
709,794,0,0x270fa680
710,501,0,0x271963c0
711,829,0,0x27232100
712,508,0,0x272cde40
713,541,0,0x27369b80
714,529,0,0x274058c0
715,547,0,0x274a1600
716,500,0,0x2753d340
717,439,0,0x275d9080
718,521,0,0x27674dc0
719,902,0,0x27710b00
720,493,0,0x277ac840
721,451,0,0x27848580
722,507,0,0x278e42c0
723,463,0,0x27980000
724,654,0,0x27a1bd40
725,663,0,0x27ab7a80
726,545,0,0x27b537c0
727,497,0,0x27bef500
728,470,0,0x27c8b240
729,492,0,0x27d26f80
730,490,0,0x27dc2cc0
731,794,0,0x27e5ea00
732,538,0,0x27efa740
733,482,0,0x27f96480
734,459,0,0x280321c0
735,508,0,0x280cdf00
736,545,0,0x28169c40
737,517,0,0x28205980
738,549,0,0x282a16c0
739,516,0,0x2833d400
740,951,0,0x283d9140
741,447,0,0x28474e80
742,542,0,0x28510bc0
743,978,0,0x285ac900
744,549,0,0x28648640
745,510,0,0x286e4380
746,538,0,0x287800c0
747,924,0,0x2881be00
748,522,0,0x288b7b40
749,526,0,0x28953880
750,516,0,0x289ef5c0
751,497,0,0x28a8b300
752,469,0,0x28b27040
753,452,0,0x28bc2d80
754,919,0,0x28c5eac0
755,515,0,0x28cfa800
756,555,0,0x28d96540
757,833,0,0x28e32280
758,490,0,0x28ecdfc0
759,495,0,0x28f69d00
760,438,0,0x29005a40
761,555,0,0x290a1780
762,578,0,0x2913d4c0
763,689,0,0x291d9200
764,537,0,0x29274f40
765,559,0,0x29310c80
766,544,0,0x293ac9c0
767,1045,0,0x29448700
768,541,0,0x294e4440
769,523,0,0x29580180
770,479,0,0x2961bec0
771,513,0,0x296b7c00
772,1658,0,0x29753940
773,605,0,0x297ef680
774,450,0,0x2988b3c0
775,901,0,0x29927100
776,529,0,0x299c2e40
777,535,0,0x29a5eb80
778,849,0,0x29afa8c0
779,661,0,0x29b96600
780,538,0,0x29c32340
781,565,0,0x29cce080
782,452,0,0x29d69dc0
783,1118,0,0x29e05b00
784,521,0,0x29ea1840
785,524,0,0x29f3d580
786,446,0,0x29fd92c0
787,534,0,0x2a075000
788,489,0,0x2a110d40
789,524,0,0x2a1aca80
790,468,0,0x2a2487c0
791,538,0,0x2a2e4500
792,521,0,0x2a380240
793,547,0,0x2a41bf80
794,536,0,0x2a4b7cc0
795,497,0,0x2a553a00
796,433,0,0x2a5ef740
797,459,0,0x2a68b480
798,516,0,0x2a7271c0
799,450,0,0x2a7c2f00
800,520,0,0x2a85ec40
801,441,0,0x2a8fa980
802,439,0,0x2a9966c0
803,973,0,0x2aa32400
804,517,0,0x2aace140
805,493,0,0x2ab69e80
806,545,0,0x2ac05bc0
807,1008,0,0x2aca1900
808,500,0,0x2ad3d640
809,538,0,0x2add9380
810,531,0,0x2ae750c0
811,435,0,0x2af10e00
812,538,0,0x2afacb40
813,690,0,0x2b048880
814,422,0,0x2b0e45c0
815,507,0,0x2b180300
816,473,0,0x2b21c040
817,531,0,0x2b2b7d80
818,546,0,0x2b353ac0
819,849,0,0x2b3ef800
820,531,0,0x2b48b540
821,446,0,0x2b527280
822,520,0,0x2b5c2fc0
823,530,0,0x2b65ed00
824,562,0,0x2b6faa40
825,548,0,0x2b796780
826,556,0,0x2b8324c0
827,542,0,0x2b8ce200
828,956,0,0x2b969f40
829,543,0,0x2ba05c80
830,503,0,0x2baa19c0
831,830,0,0x2bb3d700
832,515,0,0x2bbd9440
833,431,0,0x2bc75180
834,511,0,0x2bd10ec0
835,541,0,0x2bdacc00
836,525,0,0x2be48940
837,448,0,0x2bee4680
838,1046,0,0x2bf803c0
839,434,0,0x2c01c100
840,530,0,0x2c0b7e40
841,539,0,0x2c153b80
842,516,0,0x2c1ef8c0
843,439,0,0x2c28b600
844,663,0,0x2c327340
845,521,0,0x2c3c3080
846,439,0,0x2c45edc0
847,507,0,0x2c4fab00
848,447,0,0x2c596840
849,534,0,0x2c632580
850,725,0,0x2c6ce2c0
851,550,0,0x2c76a000
852,530,0,0x2c805d40
853,460,0,0x2c8a1a80
854,529,0,0x2c93d7c0
855,565,0,0x2c9d9500
856,444,0,0x2ca75240
857,502,0,0x2cb10f80
858,467,0,0x2cbaccc0
859,569,0,0x2cc48a00
860,484,0,0x2cce4740
861,494,0,0x2cd80480
862,463,0,0x2ce1c1c0
863,493,0,0x2ceb7f00
864,452,0,0x2cf53c40
865,543,0,0x2cfef980
866,555,0,0x2d08b6c0
867,514,0,0x2d127400
868,592,0,0x2d1c3140
869,417,0,0x2d25ee80
870,419,0,0x2d2fabc0
871,423,0,0x2d396900
872,403,0,0x2d432640
873,422,0,0x2d4ce380
874,424,0,0x2d56a0c0
875,584,0,0x2d605e00
876,417,0,0x2d6a1b40
877,411,0,0x2d73d880
878,398,0,0x2d7d95c0
879,420,0,0x2d875300
880,483,0,0x2d911040
881,1065,0,0x2d9acd80
882,392,0,0x2da48ac0
883,479,0,0x2dae4800
884,491,0,0x2db80540
885,465,0,0x2dc1c280
886,503,0,0x2dcb7fc0
887,448,0,0x2dd53d00
888,530,0,0x2ddefa40
889,521,0,0x2de8b780
890,444,0,0x2df274c0
891,522,0,0x2dfc3200
892,424,0,0x2e05ef40
893,419,0,0x2e0fac80
894,427,0,0x2e1969c0
895,395,0,0x2e232700
896,395,0,0x2e2ce440
897,416,0,0x2e36a180
898,410,0,0x2e405ec0
899,739,0,0x2e4a1c00
900,501,0,0x2e53d940
901,537,0,0x2e5d9680
902,510,0,0x2e6753c0
903,423,0,0x2e711100
904,642,0,0x2e7ace40
905,507,0,0x2e848b80
906,437,0,0x2e8e48c0
907,423,0,0x2e980600
908,503,0,0x2ea1c340
909,430,0,0x2eab8080
910,423,0,0x2eb53dc0
911,432,0,0x2ebefb00
912,538,0,0x2ec8b840
913,535,0,0x2ed27580
914,535,0,0x2edc32c0
915,422,0,0x2ee5f000
916,535,0,0x2eefad40
917,548,0,0x2ef96a80
918,532,0,0x2f0327c0
919,420,0,0x2f0ce500
920,516,0,0x2f16a240
921,437,0,0x2f205f80
922,542,0,0x2f2a1cc0
923,514,0,0x2f33da00
924,530,0,0x2f3d9740
925,512,0,0x2f475480
926,429,0,0x2f5111c0
927,432,0,0x2f5acf00
928,499,0,0x2f648c40
929,503,0,0x2f6e4980
930,453,0,0x2f7806c0
931,989,0,0x2f81c400
932,637,0,0x2f8b8140
933,694,0,0x2f953e80
934,534,0,0x2f9efbc0
935,514,0,0x2fa8b900
936,446,0,0x2fb27640
937,510,0,0x2fbc3380
938,494,0,0x2fc5f0c0
939,443,0,0x2fcfae00
940,439,0,0x2fd96b40
941,1093,0,0x2fe32880
942,738,0,0x2fece5c0
943,572,0,0x2ff6a300
944,429,0,0x30006040
945,535,0,0x300a1d80
946,512,0,0x3013dac0
947,454,0,0x301d9800
948,432,0,0x30275540
949,432,0,0x30311280
950,459,0,0x303acfc0
951,556,0,0x30448d00
952,512,0,0x304e4a40
953,444,0,0x30580780
954,1045,0,0x3061c4c0
955,432,0,0x306b8200
956,811,0,0x30753f40
957,628,0,0x307efc80
958,505,0,0x3088b9c0
959,455,0,0x30927700
960,516,0,0x309c3440
961,425,0,0x30a5f180
962,693,0,0x30afaec0
963,562,0,0x30b96c00
964,493,0,0x30c32940
965,448,0,0x30cce680
966,562,0,0x30d6a3c0
967,519,0,0x30e06100
968,428,0,0x30ea1e40
969,516,0,0x30f3db80
970,433,0,0x30fd98c0
971,445,0,0x31075600
972,507,0,0x31111340
973,439,0,0x311ad080
974,500,0,0x31248dc0
975,425,0,0x312e4b00
976,405,0,0x31380840
977,454,0,0x3141c580
978,537,0,0x314b82c0
979,401,0,0x31554000
980,411,0,0x315efd40
981,455,0,0x3168ba80
982,520,0,0x317277c0
983,440,0,0x317c3500
984,490,0,0x3185f240
985,443,0,0x318faf80
986,518,0,0x31996cc0
987,734,0,0x31a32a00
988,496,0,0x31ace740
989,452,0,0x31b6a480
990,502,0,0x31c061c0
991,433,0,0x31ca1f00
992,503,0,0x31d3dc40
993,424,0,0x31dd9980
994,512,0,0x31e756c0
995,410,0,0x31f11400
